object_id,last_funding_round_type,funding_rounds_count,number_of_participants
c:271112,venture,1,1
c:271126,venture,1,1
c:27113,venture,4,18
c:271131,venture,1,1
c:271132,venture,1,0
c:271133,venture,1,1
c:271136,venture,1,1
c:271139,venture,1,1
c:271140,other,3,0
c:271142,venture,1,1
c:271145,venture,1,0
c:271146,venture,1,1
c:271147,venture,1,5
c:27115,series-a,2,4
c:271152,venture,1,1
c:271153,venture,1,0
c:271155,series-a,1,0
c:271158,angel,1,0
c:271160,angel,1,0
c:271163,angel,1,0
c:271164,venture,1,1
c:271168,other,1,1
c:271170,angel,1,2
c:271171,venture,1,1
c:271172,venture,1,1
c:271174,venture,1,1
c:271176,venture,1,0
c:271177,venture,1,1
c:271178,venture,1,1
c:271179,venture,1,1
c:271180,venture,1,1
c:271181,venture,1,1
c:271183,venture,1,1
c:271185,venture,3,2
c:271189,venture,1,0
c:271190,venture,1,0
c:271195,venture,1,0
c:271205,private-equity,1,0
c:271211,angel,1,0
c:27122,venture,2,5
c:271223,angel,1,1
c:27123,series-a,2,4
c:271231,angel,1,0
c:271243,series-a,1,0
c:27125,venture,4,25
c:271255,angel,1,0
c:271287,series-a,1,0
c:27129,venture,1,3
c:271290,angel,1,1
c:271299,angel,1,0
c:271309,angel,1,2
c:27131,venture,2,3
c:27133,other,4,0
c:27134,venture,1,1
c:271370,venture,1,0
c:27138,venture,2,2
c:27139,venture,1,2
c:271401,angel,1,0
c:271405,angel,2,2
c:27142,series-c+,2,7
c:27144,venture,2,4
c:271441,angel,1,0
c:271446,angel,1,0
c:27145,series-b,4,10
c:27148,series-c+,2,1
c:271497,angel,1,2
c:2715,series-b,1,1
c:271579,angel,1,1
c:271588,angel,1,1
c:27159,series-a,1,3
c:271592,private-equity,1,0
c:271600,angel,1,1
c:27163,other,4,13
c:271631,series-a,1,1
c:27165,series-c+,1,3
c:271655,angel,1,0
c:27167,series-c+,1,2
c:271672,crowdfunding,1,0
c:271686,angel,1,1
c:271705,angel,1,0
c:271707,angel,1,1
c:271737,angel,2,1
c:271773,series-a,1,2
c:271777,angel,1,1
c:271782,series-a,1,2
c:271792,venture,1,1
c:271799,angel,1,1
c:271813,angel,2,7
c:271821,angel,2,0
c:271824,angel,1,0
c:271852,private-equity,1,0
c:27186,series-b,4,10
c:271882,angel,1,0
c:271886,angel,1,1
c:27190,angel,1,1
c:271900,venture,1,0
c:271911,venture,2,2
c:271918,angel,1,1
c:271928,other,1,0
c:271931,venture,1,0
c:271936,angel,1,1
c:27194,venture,3,3
c:271946,angel,1,0
c:271948,series-a,1,1
c:27195,series-a,1,1
c:271954,angel,1,0
c:271960,series-a,1,0
c:271964,series-a,1,5
c:271968,other,1,0
c:27198,venture,2,6
c:272,venture,1,1
c:2720,series-c+,3,3
c:272011,angel,1,0
c:272016,series-a,1,0
c:272028,angel,1,0
c:27203,series-a,1,1
c:272036,series-a,1,0
c:27204,venture,1,2
c:27205,venture,1,3
c:272056,angel,1,0
c:27206,venture,10,11
c:272071,other,1,0
c:272074,angel,1,0
c:272083,series-a,1,0
c:272093,private-equity,1,1
c:272097,venture,1,0
c:272099,series-a,1,0
c:27210,series-c+,1,3
c:272102,venture,1,0
c:272105,angel,1,0
c:272118,angel,1,0
c:272123,venture,1,1
c:272130,angel,1,1
c:27214,angel,3,2
c:272144,angel,1,0
c:272161,angel,1,0
c:272170,series-a,1,1
c:272179,venture,1,1
c:272190,angel,1,0
c:272217,angel,1,3
c:272229,series-a,1,3
c:272283,other,1,0
c:27229,series-a,1,0
c:272348,angel,2,0
c:272355,angel,1,0
c:272361,series-a,1,0
c:272364,series-b,1,1
c:27237,angel,1,0
c:272372,venture,1,0
c:272378,angel,1,0
c:272379,series-a,1,0
c:27238,angel,1,1
c:272380,other,1,0
c:272383,venture,1,0
c:272389,series-a,1,0
c:272390,venture,1,0
c:272393,venture,1,2
c:272394,venture,1,0
c:2724,series-a,2,0
c:272411,venture,2,0
c:272414,series-a,1,1
c:272418,angel,1,0
c:272439,venture,1,0
c:272440,venture,1,0
c:272442,series-a,1,2
c:272450,angel,1,0
c:272462,angel,7,0
c:2725,venture,5,11
c:272501,series-c+,1,4
c:272513,venture,1,1
c:272514,venture,3,0
c:272515,other,1,0
c:272547,angel,1,5
c:27255,venture,1,2
c:272556,angel,1,3
c:2726,venture,4,18
c:272602,series-a,1,0
c:272608,series-a,1,0
c:272610,series-a,1,1
c:272616,series-a,1,1
c:272621,other,1,0
c:272622,angel,1,0
c:272645,angel,1,2
c:272649,venture,2,0
c:272651,venture,1,1
c:272660,angel,1,0
c:27267,venture,1,1
c:272682,angel,1,0
c:272692,other,1,0
c:272697,angel,1,0
c:272713,venture,1,0
c:272721,venture,1,3
c:272725,venture,1,0
c:272729,angel,1,1
c:272731,series-b,1,2
c:27274,venture,3,1
c:272749,venture,1,0
c:27275,series-b,2,3
c:272798,angel,1,0
c:27280,private-equity,9,24
c:272819,series-a,1,0
c:272825,angel,1,2
c:272827,angel,1,0
c:27283,series-b,4,0
c:27285,series-c+,3,9
c:272889,angel,1,0
c:27289,angel,2,6
c:272911,series-a,2,3
c:272937,private-equity,1,0
c:272974,other,1,0
c:272977,venture,1,0
c:27299,venture,1,4
c:27300,series-a,1,0
c:27303,private-equity,5,5
c:273048,angel,1,0
c:27305,series-b,1,3
c:273076,series-a,1,2
c:2731,series-b,1,1
c:273109,crowdfunding,1,0
c:273111,private-equity,1,2
c:273113,angel,1,0
c:273115,venture,1,0
c:273116,venture,1,0
c:27313,venture,1,1
c:273131,series-a,1,0
c:273144,venture,1,0
c:273155,other,1,0
c:273158,other,1,0
c:273167,angel,1,3
c:273179,angel,1,0
c:273199,venture,1,2
c:273200,series-a,1,3
c:273212,angel,1,4
c:273218,private-equity,1,0
c:273223,angel,1,2
c:273232,angel,1,2
c:273257,angel,1,0
c:27326,venture,2,4
c:27328,venture,1,1
c:27332,venture,1,1
c:273336,angel,1,10
c:273347,angel,1,1
c:273373,crowdfunding,1,0
c:273381,series-a,1,0
c:273382,series-c+,1,2
c:273386,angel,1,0
c:27339,venture,1,2
c:27341,angel,4,1
c:273419,series-a,2,1
c:273426,private-equity,1,0
c:273427,angel,1,1
c:273433,angel,1,1
c:273435,angel,1,1
c:273452,series-a,1,3
c:273456,venture,1,3
c:273460,angel,1,3
c:273461,series-a,1,2
c:273468,series-a,1,1
c:27347,other,1,0
c:273478,venture,1,0
c:273484,venture,1,0
c:27349,series-a,2,8
c:273491,venture,1,0
c:2735,series-c+,5,6
c:273503,private-equity,4,4
c:273509,venture,1,0
c:273520,venture,2,1
c:273530,venture,2,1
c:273532,venture,1,1
c:27354,series-c+,3,7
c:273543,venture,3,2
c:273547,venture,2,1
c:27355,series-c+,4,10
c:27357,series-b,1,4
c:273570,angel,1,1
c:273575,angel,1,2
c:27358,series-c+,1,3
c:273581,angel,1,1
c:273587,venture,1,1
c:27359,series-b,1,1
c:273604,venture,1,1
c:273613,venture,2,0
c:27362,venture,1,2
c:273628,venture,1,1
c:273641,private-equity,1,0
c:273650,angel,1,1
c:273651,other,1,0
c:273652,venture,1,1
c:273654,venture,1,0
c:273675,angel,1,0
c:27370,venture,2,0
c:27371,venture,1,1
c:273711,series-a,1,1
c:273713,angel,1,0
c:273774,angel,1,1
c:273796,angel,1,1
c:273801,series-a,1,13
c:273804,venture,1,0
c:273806,series-c+,1,0
c:273812,series-b,1,1
c:273816,series-b,1,1
c:273817,other,1,0
c:273821,venture,1,3
c:273827,venture,1,3
c:273833,venture,1,1
c:27384,private-equity,3,0
c:273841,series-a,1,1
c:273843,series-b,2,3
c:273844,venture,1,1
c:273848,venture,1,1
c:273849,series-a,1,1
c:27385,other,6,11
c:273851,venture,1,1
c:273859,angel,1,1
c:27388,series-c+,5,5
c:273887,venture,1,1
c:273888,private-equity,2,2
c:273895,angel,1,2
c:273896,series-a,1,6
c:273902,venture,3,0
c:27392,other,7,7
c:273924,series-a,1,1
c:273925,venture,1,1
c:273930,venture,1,2
c:273942,series-a,1,2
c:273945,other,1,0
c:273949,other,1,1
c:273954,angel,1,1
c:273965,angel,1,1
c:27397,venture,2,5
c:273975,series-a,1,1
c:273977,angel,1,1
c:273979,angel,1,1
c:273980,angel,1,1
c:273985,angel,1,0
c:273991,angel,1,0
c:2740,venture,1,0
c:274002,angel,1,0
c:274003,series-a,1,1
c:274014,angel,1,1
c:274033,other,1,0
c:274034,angel,1,1
c:274046,series-a,1,0
c:274052,angel,1,0
c:27406,series-b,4,3
c:27408,venture,3,4
c:27409,series-b,2,2
c:274092,private-equity,1,3
c:274098,venture,1,0
c:274131,venture,1,1
c:274135,series-a,2,7
c:274139,series-a,1,0
c:274141,series-b,2,5
c:274145,venture,1,1
c:274147,post-ipo,1,0
c:274148,venture,1,0
c:274151,angel,1,1
c:274152,angel,1,2
c:274156,angel,1,1
c:274158,private-equity,1,1
c:274163,other,1,0
c:274169,series-a,1,0
c:274198,series-a,1,8
c:274199,angel,1,2
c:274201,other,1,1
c:274211,angel,1,1
c:274214,angel,1,0
c:274220,angel,1,0
c:274239,other,1,1
c:274250,angel,1,1
c:274257,other,1,0
c:27427,other,1,0
c:274279,private-equity,1,1
c:274282,private-equity,1,0
c:274288,private-equity,1,2
c:27429,other,6,38
c:274290,venture,1,1
c:27430,series-c+,3,5
c:274301,angel,1,4
c:274305,venture,1,1
c:274311,series-b,1,4
c:274316,series-a,2,2
c:27433,series-b,3,10
c:274335,angel,1,0
c:274351,private-equity,1,1
c:274374,venture,2,4
c:274375,angel,1,1
c:274377,angel,1,1
c:274379,angel,1,1
c:27438,series-c+,1,3
c:274380,angel,1,1
c:274381,angel,1,1
c:274383,angel,1,1
c:274384,angel,1,1
c:274385,angel,1,1
c:274387,angel,1,1
c:27439,series-c+,2,6
c:274390,angel,1,1
c:274394,venture,1,1
c:27440,venture,3,4
c:274401,series-a,1,5
c:274402,venture,1,0
c:274403,angel,1,1
c:27441,series-c+,2,9
c:274414,venture,2,2
c:274423,series-a,1,1
c:274445,angel,1,0
c:274467,angel,1,1
c:27448,venture,2,7
c:27451,other,4,7
c:274525,other,1,0
c:274527,angel,1,1
c:27453,venture,2,0
c:27454,other,2,4
c:274543,angel,1,1
c:274548,angel,1,1
c:274549,venture,1,1
c:274551,angel,1,1
c:274558,venture,1,1
c:274561,angel,1,1
c:274562,venture,1,0
c:274569,angel,1,1
c:274570,angel,1,1
c:274574,angel,1,1
c:274575,angel,1,1
c:27459,private-equity,1,0
c:274591,series-a,1,0
c:274597,angel,1,1
c:27460,venture,2,5
c:274609,angel,1,1
c:274611,angel,1,1
c:274612,venture,1,1
c:274618,angel,1,1
c:274626,venture,1,1
c:274627,angel,1,1
c:274633,angel,1,1
c:274636,venture,1,2
c:274642,series-a,2,4
c:27469,series-a,1,3
c:2747,angel,1,2
c:27472,series-c+,3,6
c:27473,series-b,1,1
c:27476,series-a,1,4
c:27479,series-c+,6,12
c:274803,series-a,1,0
c:27482,series-a,2,2
c:27483,venture,2,7
c:274859,venture,1,0
c:27486,series-b,14,34
c:274860,venture,1,0
c:274861,angel,1,0
c:274862,venture,1,0
c:274865,other,2,0
c:274867,angel,1,2
c:27487,series-b,2,3
c:274871,angel,1,1
c:274879,angel,1,1
c:274880,angel,1,0
c:274881,angel,1,1
c:274883,venture,1,1
c:274887,angel,1,0
c:27489,angel,1,0
c:274899,angel,4,4
c:274900,angel,1,1
c:274905,angel,1,1
c:274917,angel,1,1
c:274919,angel,1,1
c:274920,angel,1,1
c:274921,venture,1,3
c:274923,angel,1,1
c:274928,angel,1,1
c:274929,angel,1,1
c:274931,angel,1,1
c:274932,angel,1,1
c:274936,angel,1,1
c:274941,venture,1,2
c:274942,venture,1,1
c:274944,venture,1,1
c:274949,angel,1,1
c:274951,angel,1,2
c:274961,angel,1,3
c:274969,venture,1,1
c:274999,venture,1,1
c:2750,angel,1,1
c:27500,series-a,2,1
c:275003,crowdfunding,1,0
c:275045,angel,1,0
c:275086,angel,1,0
c:275089,angel,1,3
c:275105,series-a,1,4
c:275107,angel,1,3
c:27513,series-a,1,2
c:275133,venture,1,0
c:275141,angel,1,3
c:275146,venture,1,1
c:275152,venture,1,1
c:275153,venture,1,0
c:275155,venture,1,0
c:275173,angel,2,1
c:275186,series-c+,1,1
c:27522,other,2,0
c:275222,crowdfunding,1,0
c:27525,angel,1,1
c:275254,series-a,1,1
c:27526,series-a,1,7
c:275264,other,2,0
c:275268,other,2,0
c:275276,venture,1,0
c:275294,venture,1,0
c:275297,venture,1,0
c:275299,venture,1,4
c:275300,venture,1,0
c:275302,venture,1,0
c:275304,venture,1,0
c:275308,venture,1,0
c:275310,venture,1,0
c:27532,venture,1,1
c:275339,angel,1,0
c:275356,angel,1,1
c:275373,other,1,1
c:275381,venture,1,0
c:275395,venture,1,2
c:27541,series-c+,1,2
c:275438,angel,1,0
c:275440,angel,1,0
c:275449,venture,1,0
c:27545,series-b,4,14
c:275454,series-a,1,1
c:275460,angel,1,2
c:275461,private-equity,1,0
c:275462,angel,1,1
c:275466,venture,1,0
c:275467,angel,1,2
c:275469,angel,1,2
c:275485,venture,1,0
c:275490,venture,1,0
c:275499,venture,1,0
c:2755,series-a,1,1
c:275501,angel,1,1
c:275508,venture,1,0
c:275514,angel,1,0
c:27552,other,1,0
c:275522,venture,1,0
c:27555,series-c+,1,9
c:27556,other,8,5
c:275568,venture,1,1
c:275571,angel,1,1
c:275581,series-a,1,2
c:275585,venture,1,2
c:27559,series-c+,6,19
c:275592,private-equity,1,1
c:275601,venture,1,0
c:275603,venture,1,0
c:275606,series-b,1,3
c:275611,venture,1,0
c:275624,venture,2,0
c:275651,other,1,0
c:275656,angel,1,11
c:275657,series-a,1,0
c:275670,other,1,0
c:275675,venture,3,3
c:275678,other,1,0
c:275679,venture,1,0
c:275680,angel,1,0
c:275681,crowdfunding,1,1
c:275683,venture,1,0
c:275684,venture,1,0
c:275687,venture,1,0
c:275690,venture,1,0
c:275691,venture,1,0
c:2757,series-c+,1,5
c:275723,angel,1,0
c:275747,angel,1,1
c:27575,angel,1,1
c:27577,venture,1,3
c:275811,venture,2,0
c:275812,series-b,1,6
c:275815,other,1,0
c:275821,angel,1,3
c:275823,venture,3,0
c:275825,angel,1,1
c:275827,venture,1,1
c:275830,angel,1,0
c:275831,venture,1,0
c:275833,venture,1,2
c:275842,venture,1,1
c:275843,angel,1,1
c:275847,angel,2,8
c:275849,venture,1,0
c:275854,venture,1,0
c:275860,venture,1,1
c:275869,venture,1,1
c:27587,angel,1,0
c:275873,venture,1,2
c:275878,venture,1,1
c:27588,series-b,2,3
c:275880,series-a,1,3
c:275882,venture,1,0
c:275886,angel,1,2
c:275894,venture,1,1
c:275903,venture,1,0
c:27591,series-b,2,2
c:275910,other,1,0
c:275930,venture,1,0
c:275934,venture,1,0
c:275940,series-a,1,2
c:275941,venture,1,0
c:275942,venture,1,0
c:275947,venture,1,0
c:275953,venture,2,4
c:275954,venture,1,0
c:275956,venture,1,0
c:275959,venture,1,0
c:27597,venture,1,0
c:275973,series-b,1,2
c:275974,series-a,2,1
c:275977,angel,1,3
c:275979,venture,2,0
c:2760,angel,1,2
c:276006,angel,1,1
c:276007,angel,2,0
c:276008,angel,1,0
c:276023,venture,2,0
c:276026,series-a,1,4
c:276031,venture,1,2
c:276044,series-a,2,6
c:276058,series-a,1,1
c:276076,other,1,0
c:276078,venture,1,1
c:276085,series-a,1,1
c:276093,series-a,2,3
c:276105,venture,1,0
c:276115,venture,1,1
c:276123,venture,1,1
c:276128,angel,1,0
c:276131,post-ipo,1,0
c:276141,other,1,0
c:276145,series-a,1,0
c:276172,venture,1,0
c:276189,venture,1,0
c:276190,venture,1,0
c:276192,venture,1,0
c:276197,venture,1,1
c:276198,venture,1,0
c:27620,series-c+,3,11
c:276208,venture,1,0
c:276209,venture,1,0
c:276210,venture,1,1
c:276214,venture,2,4
c:276216,venture,3,0
c:276217,series-b,1,1
c:27622,venture,1,1
c:276221,venture,1,0
c:276224,venture,1,0
c:276228,venture,1,0
c:276229,angel,1,3
c:276230,venture,1,0
c:276231,other,1,0
c:276232,venture,1,0
c:276239,series-b,1,2
c:27624,series-a,1,2
c:276246,angel,1,1
c:276248,angel,1,1
c:276252,angel,1,1
c:276258,other,1,0
c:276265,angel,1,1
c:276270,angel,1,0
c:276274,series-a,1,0
c:276307,venture,1,0
c:276322,venture,1,1
c:276327,venture,1,1
c:276334,venture,1,1
c:27635,other,2,2
c:276350,private-equity,1,1
c:276370,angel,1,1
c:276371,angel,1,0
c:27638,angel,1,0
c:27641,series-b,3,3
c:276423,angel,1,1
c:27643,venture,1,1
c:27645,venture,6,4
c:27646,series-b,3,4
c:27647,venture,2,5
c:27650,other,2,3
c:276636,other,1,0
c:276649,angel,1,0
c:27666,venture,1,1
c:276660,venture,2,0
c:276661,other,1,0
c:276672,venture,1,0
c:276676,angel,1,0
c:276677,other,1,0
c:276679,other,1,0
c:276685,series-a,2,2
c:276700,private-equity,1,0
c:276705,series-a,1,4
c:276707,venture,1,0
c:276709,venture,1,0
c:276714,angel,1,1
c:276721,venture,1,0
c:276726,venture,1,0
c:276729,venture,1,0
c:276736,venture,2,0
c:276738,venture,1,0
c:27674,venture,1,4
c:276747,venture,1,0
c:276749,venture,1,0
c:27675,venture,1,2
c:276750,venture,1,0
c:276753,venture,1,0
c:276757,angel,1,0
c:276762,other,2,0
c:276763,other,1,0
c:276765,angel,1,1
c:276766,venture,1,0
c:276767,other,1,0
c:276770,angel,1,1
c:276772,other,1,0
c:276774,angel,1,3
c:276775,venture,2,0
c:276785,angel,1,1
c:27683,series-a,1,1
c:276831,venture,1,0
c:27685,venture,1,1
c:27686,series-b,2,5
c:276925,angel,1,1
c:276926,angel,1,2
c:276936,series-a,1,1
c:27694,venture,3,12
c:276944,angel,1,0
c:276949,venture,1,0
c:276950,venture,2,2
c:27696,series-b,2,4
c:276961,angel,1,1
c:276968,series-a,1,0
c:276974,angel,1,1
c:276983,venture,1,0
c:276984,other,1,0
c:276989,other,1,0
c:276995,venture,1,0
c:276998,venture,1,0
c:277,series-b,2,2
c:27701,venture,2,9
c:27702,series-a,1,1
c:277022,venture,1,0
c:277028,venture,1,0
c:27703,series-a,1,1
c:277035,venture,1,1
c:277049,series-a,1,1
c:27705,series-b,1,2
c:277052,other,1,0
c:277057,venture,1,0
c:27706,series-c+,1,3
c:277065,venture,1,0
c:277070,venture,1,0
c:27708,series-a,1,1
c:2771,angel,1,1
c:277135,series-a,1,0
c:277139,angel,1,5
c:27714,series-a,1,1
c:277142,angel,1,0
c:277192,crowdfunding,1,0
c:277196,angel,1,0
c:277218,angel,1,0
c:277229,venture,1,0
c:277230,angel,1,0
c:277232,other,1,0
c:27725,venture,2,6
c:277264,angel,1,0
c:277275,other,1,0
c:27728,series-b,1,2
c:277280,series-b,1,0
c:277283,venture,1,0
c:277284,venture,1,0
c:277285,venture,1,0
c:277286,venture,1,0
c:277287,angel,1,1
c:277295,angel,1,0
c:277322,venture,1,0
c:277325,venture,1,0
c:277327,angel,1,0
c:277331,angel,2,0
c:277333,venture,1,0
c:277335,angel,1,1
c:277338,venture,1,0
c:277340,other,1,0
c:277342,venture,1,0
c:277352,venture,1,0
c:277356,angel,1,0
c:277361,angel,1,0
c:277363,venture,1,0
c:277365,venture,1,0
c:277366,angel,1,0
c:277368,angel,1,1
c:277369,venture,1,0
c:277375,venture,1,0
c:277377,other,1,0
c:27738,venture,2,2
c:277381,angel,1,0
c:277389,angel,2,3
c:27739,series-b,1,1
c:277392,angel,1,0
c:27740,series-a,1,1
c:27741,series-b,2,5
c:27742,venture,1,3
c:277424,angel,2,2
c:277430,angel,1,2
c:277439,series-a,1,0
c:27744,series-c+,4,14
c:27745,series-c+,3,4
c:277455,angel,1,1
c:27748,series-b,1,2
c:277482,private-equity,1,1
c:277494,angel,1,5
c:277496,venture,1,0
c:2775,venture,1,2
c:27750,venture,1,4
c:277508,angel,1,11
c:27751,venture,3,7
c:277512,angel,1,3
c:277513,other,1,0
c:27752,venture,2,5
c:277520,other,1,0
c:277521,venture,1,3
c:277529,venture,1,1
c:27753,series-a,1,1
c:277530,venture,1,0
c:277535,angel,1,0
c:27754,series-c+,2,12
c:27755,series-b,1,2
c:277552,venture,1,0
c:27756,venture,1,3
c:277563,venture,1,0
c:277567,venture,1,0
c:27757,venture,1,2
c:27759,venture,3,6
c:277591,angel,1,1
c:277592,venture,2,0
c:277596,crowdfunding,4,2
c:27760,venture,2,2
c:277600,other,1,0
c:277602,venture,1,0
c:277606,venture,2,0
c:277608,venture,1,0
c:27761,venture,2,6
c:27762,venture,2,3
c:277621,venture,1,1
c:277623,other,1,0
c:277652,angel,1,1
c:27766,series-c+,2,9
c:277676,series-a,1,7
c:27769,angel,1,3
c:277691,crowdfunding,1,0
c:277707,angel,1,0
c:277712,angel,1,0
c:277747,venture,1,0
c:277754,series-b,1,3
c:277755,venture,1,1
c:277762,venture,1,2
c:277765,venture,1,1
c:277769,venture,1,0
c:27777,series-c+,3,9
c:277771,angel,2,2
c:277772,other,1,0
c:277773,venture,1,0
c:277778,venture,1,0
c:27778,series-a,1,3
c:277781,venture,1,0
c:277782,venture,1,0
c:27779,series-c+,2,4
c:277797,other,1,0
c:2778,venture,2,7
c:277811,angel,1,0
c:27783,series-b,1,3
c:277835,venture,1,0
c:277838,angel,1,3
c:277853,other,1,1
c:27786,venture,3,9
c:277877,venture,1,0
c:277879,series-a,1,2
c:27788,series-b,2,2
c:277888,venture,1,0
c:277892,venture,1,0
c:277896,venture,1,0
c:277901,venture,1,0
c:277902,venture,1,0
c:277903,venture,1,0
c:277905,venture,1,1
c:277910,venture,1,0
c:277911,venture,1,3
c:277923,angel,1,1
c:277934,other,2,1
c:277982,angel,1,0
c:278,series-a,1,1
c:27801,angel,2,0
c:27806,series-a,1,2
c:27812,venture,2,4
c:278181,angel,1,1
c:278218,angel,1,1
c:278228,angel,1,0
c:278256,private-equity,1,1
c:278266,angel,1,0
c:278277,other,1,0
c:27828,series-b,1,3
c:278281,angel,1,1
c:278308,angel,1,0
c:278334,other,1,3
c:278335,angel,1,0
c:278336,venture,1,1
c:278339,venture,1,2
c:278340,venture,1,0
c:278342,crowdfunding,1,0
c:278360,venture,1,0
c:278379,other,1,0
c:278390,venture,1,0
c:278393,angel,1,1
c:278401,series-b,1,0
c:278409,venture,1,0
c:27842,series-b,1,5
c:27843,other,3,0
c:27844,venture,2,2
c:278447,venture,2,0
c:278448,venture,1,0
c:278451,angel,1,0
c:278456,other,1,0
c:278464,venture,1,0
c:278469,venture,1,0
c:27847,venture,2,8
c:278477,venture,1,0
c:278479,angel,2,0
c:278484,venture,1,0
c:278506,venture,1,0
c:278520,other,1,0
c:278522,angel,1,0
c:278534,series-a,1,0
c:278535,angel,1,1
c:278546,venture,1,0
c:27855,venture,1,5
c:278550,venture,1,0
c:278558,venture,1,0
c:278559,venture,1,0
c:27856,venture,3,3
c:278560,other,1,1
c:278562,venture,1,0
c:278564,other,1,0
c:278569,angel,1,1
c:27857,venture,1,1
c:278571,other,2,0
c:27858,venture,3,11
c:278599,angel,1,3
c:278620,angel,1,0
c:278624,angel,1,1
c:278633,series-a,1,5
c:278657,venture,1,0
c:278659,other,1,0
c:27866,series-a,1,4
c:278660,angel,1,1
c:278665,series-a,1,1
c:278667,venture,1,1
c:27867,venture,4,7
c:278673,venture,1,3
c:278690,venture,1,1
c:278704,venture,1,1
c:27871,series-c+,1,3
c:278710,other,1,0
c:278712,other,1,0
c:278714,other,1,0
c:278716,other,1,0
c:27873,series-b,2,4
c:278732,series-a,1,2
c:27874,venture,3,8
c:27875,series-c+,2,2
c:278779,venture,1,0
c:278782,other,1,0
c:278787,venture,1,0
c:27879,angel,1,0
c:278796,venture,2,1
c:278807,venture,1,0
c:27882,venture,1,1
c:278822,other,1,0
c:278825,venture,1,0
c:27883,series-b,3,5
c:278835,venture,1,0
c:27884,series-c+,2,7
c:278845,venture,1,0
c:278854,series-a,1,2
c:27886,venture,2,4
c:278863,crowdfunding,1,0
c:278865,venture,1,0
c:278874,series-a,1,0
c:278875,angel,1,0
c:278881,venture,1,0
c:27889,venture,4,9
c:27891,other,6,12
c:27892,venture,3,9
c:278932,angel,1,0
c:27895,series-c+,2,4
c:27897,series-c+,3,11
c:278970,angel,1,0
c:278990,venture,1,0
c:278994,venture,1,1
c:278998,other,1,1
c:27900,venture,1,1
c:279000,series-a,1,5
c:279001,angel,1,2
c:279004,series-a,1,5
c:27901,angel,1,0
c:279014,post-ipo,1,4
c:279036,private-equity,1,1
c:279040,other,1,1
c:279041,other,1,0
c:279050,venture,1,0
c:279059,venture,1,1
c:27907,venture,1,2
c:279091,venture,1,1
c:279102,venture,1,0
c:279104,angel,1,2
c:279106,venture,1,0
c:279113,venture,1,1
c:279117,angel,1,2
c:279121,venture,1,2
c:279143,venture,1,0
c:279147,venture,1,0
c:279153,venture,1,0
c:279156,angel,1,1
c:279162,other,1,0
c:279178,venture,2,0
c:279179,other,1,0
c:279187,series-a,2,0
c:279189,series-a,1,0
c:27919,other,3,0
c:279199,other,1,0
c:279202,venture,1,0
c:279205,series-a,1,2
c:27922,series-a,1,1
c:279225,angel,1,0
c:279238,venture,3,2
c:279246,angel,1,5
c:279253,angel,1,1
c:279271,angel,1,2
c:279277,series-a,1,2
c:279280,angel,1,1
