object_id,rounds_total,last_funding_round_type,number_of_participants
c:18232,,,
c:182321,,,
c:182322,,,
c:182323,,,
c:182324,,,
c:182325,,,
c:182326,,,
c:182327,,,
c:182328,,,
c:182329,,,
c:18233,1.0,venture,5.0
c:182330,,,
c:182331,,,
c:182334,,,
c:182335,,,
c:182336,,,
c:182337,,,
c:182338,,,
c:182339,,,
c:18234,1.0,angel,0.0
c:182340,,,
c:182341,,,
c:182342,,,
c:182343,,,
c:182344,,,
c:182345,,,
c:182346,,,
c:182348,,,
c:182349,,,
c:182350,,,
c:182351,,,
c:182352,,,
c:182353,,,
c:182354,,,
c:182355,,,
c:182356,,,
c:182357,1.0,angel,0.0
c:182358,,,
c:182359,,,
c:18236,,,
c:182360,,,
c:182361,,,
c:182362,,,
c:182363,,,
c:182365,,,
c:182366,,,
c:182367,,,
c:182368,,,
c:18237,,,
c:182370,,,
c:182371,,,
c:182372,,,
c:182373,,,
c:182374,,,
c:182375,,,
c:182376,2.0,angel,0.0
c:182377,,,
c:182378,,,
c:182379,,,
c:18238,,,
c:182380,,,
c:182381,,,
c:182382,,,
c:182383,,,
c:182384,,,
c:182385,,,
c:182386,,,
c:182387,,,
c:182388,,,
c:182389,,,
c:18239,,,
c:182391,,,
c:182392,,,
c:182393,,,
c:182394,,,
c:182395,,,
c:182396,,,
c:182397,,,
c:182398,,,
c:182399,,,
c:1824,,,
c:18240,,,
c:182400,,,
c:182401,,,
c:182402,,,
c:182403,,,
c:182406,,,
c:182407,,,
c:182409,,,
c:18241,,,
c:182411,,,
c:182412,,,
c:182413,,,
c:182414,1.0,angel,1.0
c:182415,,,
c:182416,,,
c:182417,,,
c:182418,,,
c:182419,,,
c:18242,2.0,series-a,2.0
c:182420,,,
c:182421,,,
c:182422,,,
c:182423,,,
c:182425,1.0,series-a,2.0
c:182426,,,
c:182427,2.0,angel,1.0
c:18243,,,
c:182430,,,
c:182432,,,
c:182433,,,
c:182434,,,
c:182435,,,
c:182436,,,
c:182437,,,
c:182438,,,
c:182439,,,
c:182440,2.0,venture,2.0
c:182441,,,
c:182442,,,
c:182443,,,
c:182444,,,
c:182445,1.0,angel,0.0
c:182446,,,
c:182447,1.0,private-equity,2.0
c:182448,,,
c:182449,3.0,other,1.0
c:182450,,,
c:182451,,,
c:182452,1.0,angel,0.0
c:182453,,,
c:182454,,,
c:182455,,,
c:182456,,,
c:182457,,,
c:182458,,,
c:182459,,,
c:182461,,,
c:182462,,,
c:182463,,,
c:182464,,,
c:182465,,,
c:182466,,,
c:182467,,,
c:182468,,,
c:182469,,,
c:18247,,,
c:182470,,,
c:182471,,,
c:182472,,,
c:182473,,,
c:182474,2.0,venture,2.0
c:182476,,,
c:182477,,,
c:182478,,,
c:182479,,,
c:182480,,,
c:182481,,,
c:182482,,,
c:182483,,,
c:182484,,,
c:182485,,,
c:182487,,,
c:182488,,,
c:182489,,,
c:18249,,,
c:182490,,,
c:182491,,,
c:182493,,,
c:182494,2.0,angel,2.0
c:182495,,,
c:182496,,,
c:182497,,,
c:182498,2.0,series-a,3.0
c:182499,,,
c:18250,,,
c:182500,,,
c:182501,,,
c:182504,,,
c:182505,,,
c:182506,1.0,series-a,0.0
c:182508,,,
c:182510,,,
c:182511,,,
c:182512,,,
c:182513,,,
c:182514,6.0,series-c+,5.0
c:182515,,,
c:182516,,,
c:182517,,,
c:182518,,,
c:182519,,,
c:182520,,,
c:182521,,,
c:182522,,,
c:182523,,,
c:182524,,,
c:182525,3.0,series-a,0.0
c:182526,,,
c:182527,1.0,series-a,2.0
c:182528,,,
c:182530,,,
c:182531,,,
c:182532,,,
c:182533,,,
c:182534,,,
c:182535,,,
c:182536,,,
c:182537,,,
c:182538,,,
c:182539,,,
c:18254,,,
c:182540,,,
c:182541,,,
c:182542,,,
c:182543,,,
c:182544,,,
c:182546,,,
c:182547,,,
c:182548,,,
c:182549,,,
c:18255,,,
c:182550,,,
c:182556,,,
c:182557,,,
c:182558,,,
c:182559,,,
c:18256,,,
c:182560,,,
c:182562,1.0,angel,2.0
c:182563,,,
c:182564,,,
c:182565,,,
c:182566,,,
c:182567,,,
c:182568,1.0,angel,0.0
c:182569,,,
c:18257,,,
c:182570,,,
c:182572,,,
c:182575,,,
c:182576,1.0,,
c:182577,1.0,,
c:182578,,,
c:182579,,,
c:18258,,,
c:182580,,,
c:182581,,,
c:182582,,,
c:182583,,,
c:182584,,,
c:182585,,,
c:182586,,,
c:182587,,,
c:182588,1.0,venture,0.0
c:182589,,,
c:18259,,,
c:182590,,,
c:182591,,,
c:182592,,,
c:182593,,,
c:182594,,,
c:182595,,,
c:182596,,,
c:182597,,,
c:182598,,,
c:182599,,,
c:1826,1.0,angel,0.0
c:18260,5.0,venture,21.0
c:182600,1.0,,
c:182601,,,
c:182602,,,
c:182603,,,
c:182604,,,
c:182605,,,
c:182606,,,
c:182607,,,
c:182608,,,
c:18261,1.0,angel,1.0
c:182610,,,
c:182611,,,
c:182612,,,
c:182614,,,
c:182615,,,
c:182616,,,
c:182617,,,
c:182618,,,
c:182619,,,
c:18262,,,
c:182620,,,
c:182621,,,
c:182622,,,
c:182623,,,
c:182624,,,
c:182625,,,
c:182626,,,
c:182627,,,
c:182628,,,
c:182629,,,
c:18263,,,
c:182630,,,
c:182631,,,
c:182632,,,
c:182633,,,
c:182634,1.0,angel,6.0
c:182635,,,
c:182636,,,
c:182637,,,
c:182638,,,
c:18264,,,
c:182641,,,
c:182643,,,
c:182644,,,
c:182646,,,
c:182647,,,
c:182652,,,
c:182653,,,
c:182655,,,
c:182657,,,
c:182659,,,
c:18266,,,
c:182660,,,
c:182661,,,
c:182662,,,
c:182663,,,
c:182664,,,
c:182665,,,
c:182668,1.0,angel,0.0
c:18267,,,
c:182671,,,
c:182672,,,
c:182674,,,
c:182675,,,
c:182676,,,
c:182677,,,
c:18268,,,
c:182680,,,
c:182681,2.0,series-a,0.0
c:182682,,,
c:182683,,,
c:182684,,,
c:182685,,,
c:182687,,,
c:182688,,,
c:182689,,,
c:18269,,,
c:182690,,,
c:182691,3.0,other,0.0
c:182692,,,
c:182693,,,
c:182694,,,
c:182696,,,
c:182697,,,
c:182699,,,
c:1827,4.0,series-c+,7.0
c:18270,,,
c:182700,,,
c:182701,,,
c:182702,1.0,angel,0.0
c:182703,,,
c:182704,,,
c:182705,,,
c:182707,1.0,venture,2.0
c:182710,,,
c:182711,,,
c:182713,,,
c:182715,,,
c:182716,,,
c:182717,,,
c:182718,,,
c:182719,,,
c:182720,1.0,angel,0.0
c:182722,,,
c:182723,,,
c:182724,,,
c:182725,,,
c:182728,,,
c:182729,,,
c:18273,,,
c:182730,,,
c:182731,,,
c:182733,,,
c:182734,,,
c:182735,2.0,series-a,7.0
c:182736,,,
c:182737,,,
c:182738,,,
c:182739,,,
c:18274,,,
c:182740,1.0,venture,1.0
c:182741,,,
c:182742,,,
c:182743,1.0,venture,2.0
c:182744,,,
c:182745,,,
c:182746,1.0,series-a,3.0
c:182747,,,
c:182748,,,
c:182749,,,
c:18275,,,
c:182750,,,
c:182751,1.0,angel,0.0
c:182752,,,
c:182753,,,
c:182755,,,
c:182756,,,
c:182757,,,
c:182758,,,
c:182759,,,
c:18276,,,
c:182760,,,
c:182761,,,
c:182762,,,
c:182763,,,
c:182764,,,
c:182765,,,
c:182766,,,
c:182767,,,
c:182768,,,
c:182769,,,
c:18277,,,
c:182770,,,
c:182771,,,
c:182772,,,
c:182774,1.0,angel,0.0
c:182776,,,
c:182777,3.0,venture,3.0
c:182778,1.0,angel,0.0
c:182779,,,
c:18278,,,
c:182780,,,
c:182781,,,
c:182782,,,
c:182783,,,
c:182784,,,
c:182785,,,
c:182786,,,
c:182787,1.0,private-equity,1.0
c:182788,,,
c:182789,,,
c:182790,,,
c:182791,,,
c:182792,,,
c:182793,,,
c:182794,,,
c:182795,,,
c:182796,,,
c:182797,,,
c:182798,,,
c:182799,,,
c:1828,,,
c:18280,3.0,series-c+,4.0
c:182800,,,
c:182801,,,
c:182802,,,
c:182803,,,
c:182804,,,
c:182805,1.0,venture,1.0
c:182806,1.0,angel,1.0
c:182807,,,
c:182808,,,
c:182809,,,
c:18281,,,
c:182810,,,
c:182811,,,
c:182812,,,
c:182813,,,
c:182814,,,
c:182815,,,
c:182816,,,
c:182817,,,
c:182818,,,
c:182819,,,
c:18282,,,
c:182820,,,
c:182821,,,
c:182822,1.0,angel,0.0
c:182823,,,
c:182824,,,
c:182825,,,
c:182826,,,
c:182827,,,
c:182829,,,
c:18283,,,
c:182830,,,
c:182831,2.0,series-b,3.0
c:182832,3.0,venture,7.0
c:182833,5.0,venture,0.0
c:182834,,,
c:182835,,,
c:182836,3.0,series-c+,0.0
c:182837,,,
c:182839,,,
c:18284,,,
c:182840,,,
c:182841,,,
c:182842,,,
c:182843,,,
c:182844,,,
c:182845,,,
c:182846,1.0,angel,1.0
c:182847,,,
c:182848,,,
c:182849,,,
c:182850,,,
c:182851,,,
c:182852,,,
c:182853,,,
c:182854,,,
c:182855,,,
c:182858,,,
c:18286,,,
c:182860,,,
c:182861,,,
c:182862,,,
c:182863,,,
c:182864,,,
c:182865,1.0,series-a,8.0
c:182866,,,
c:182867,1.0,angel,0.0
c:182868,,,
c:182869,,,
c:182870,,,
c:182871,2.0,series-a,7.0
c:182872,1.0,series-b,0.0
c:182873,3.0,series-c+,6.0
c:182874,1.0,venture,1.0
c:182875,,,
c:182876,2.0,venture,2.0
c:182877,,,
c:182878,1.0,,
c:182880,,,
c:182881,,,
c:182884,,,
c:182885,,,
c:182887,,,
c:182888,,,
c:182889,,,
c:182890,,,
c:182891,,,
c:182892,,,
c:182893,1.0,venture,0.0
c:182894,,,
c:182895,,,
c:182896,,,
c:182897,1.0,venture,1.0
c:182898,1.0,venture,1.0
c:182899,,,
c:182900,,,
c:182901,,,
c:182903,,,
c:182904,,,
c:182906,,,
c:182907,,,
c:182908,,,
c:182909,,,
c:182910,1.0,angel,0.0
c:182911,,,
c:182912,,,
c:182913,,,
c:182914,,,
c:182915,,,
c:182916,,,
c:182917,,,
c:182920,,,
c:182921,,,
c:182922,,,
c:182923,,,
c:182924,,,
c:182925,,,
c:182926,,,
c:182927,1.0,angel,0.0
c:182928,,,
c:182929,,,
c:18293,2.0,private-equity,4.0
c:182930,,,
c:182931,,,
c:182932,,,
c:182933,,,
c:182934,,,
c:182935,,,
c:182936,,,
c:182937,,,
c:182938,2.0,series-b,4.0
c:182939,,,
c:18294,,,
c:182940,1.0,series-a,2.0
c:182941,,,
c:182942,1.0,series-a,3.0
c:182943,2.0,venture,2.0
c:182944,2.0,series-b,5.0
c:182945,1.0,series-a,2.0
c:182946,1.0,series-a,1.0
c:182947,,,
c:182948,,,
c:182950,,,
c:182951,,,
c:182952,,,
c:182953,,,
c:182954,,,
c:182955,,,
c:182957,,,
c:182958,,,
c:182959,,,
c:182960,,,
c:182961,,,
c:182962,,,
c:182963,,,
c:182964,,,
c:182966,,,
c:182967,,,
c:182968,,,
c:182969,,,
c:182970,,,
c:182972,,,
c:182973,,,
c:182974,,,
c:182975,,,
c:182976,,,
c:182977,,,
c:182978,,,
c:182979,,,
c:182980,,,
c:182981,,,
c:182982,1.0,angel,0.0
c:182983,,,
c:182984,,,
c:182985,3.0,series-a,4.0
c:182986,,,
c:182987,1.0,series-a,1.0
c:182988,,,
c:182989,,,
c:18299,,,
c:182990,,,
c:182991,,,
c:182992,,,
c:182994,,,
c:182995,,,
c:182996,,,
c:182997,,,
c:182998,,,
c:182999,,,
c:183,9.0,series-c+,40.0
c:1830,1.0,series-a,0.0
c:183000,,,
c:183001,,,
c:183002,,,
c:183004,,,
c:183006,,,
c:183007,,,
c:183008,,,
c:183009,,,
c:183010,,,
c:183011,,,
c:183012,1.0,venture,1.0
c:183013,,,
c:183016,,,
c:183017,,,
c:183018,,,
c:18302,,,
c:183021,,,
c:183022,,,
c:183023,,,
c:183024,,,
c:183025,,,
c:183026,,,
c:183027,,,
c:183028,,,
c:183029,,,
c:18303,,,
c:183030,,,
c:183031,,,
c:183032,,,
c:183033,,,
c:183034,,,
c:183035,,,
c:183036,1.0,other,1.0
c:183037,,,
c:183039,,,
c:18304,,,
c:183041,,,
c:183042,,,
c:183044,,,
c:183045,,,
c:183046,,,
c:183047,,,
c:183048,,,
c:183049,,,
c:18305,1.0,series-a,0.0
c:183050,,,
c:183051,1.0,angel,1.0
c:183052,,,
c:183053,,,
c:183054,,,
c:183055,,,
c:183056,,,
c:183057,,,
c:183058,,,
c:183059,,,
c:18306,,,
c:183060,,,
c:183061,,,
c:183062,,,
c:183063,,,
c:183064,,,
c:183065,,,
c:183066,,,
c:183067,,,
c:183068,,,
c:183069,,,
c:18307,,,
c:183070,,,
c:183071,,,
c:183072,,,
c:183073,,,
c:183075,,,
c:183078,,,
c:183079,,,
c:18308,,,
c:183080,,,
c:183081,1.0,angel,2.0
c:183082,,,
c:183084,,,
c:183085,,,
c:183087,,,
c:183088,,,
c:183089,,,
c:18309,,,
c:183091,,,
c:183092,,,
c:183093,,,
c:183094,2.0,angel,5.0
c:183095,2.0,venture,3.0
c:183096,,,
c:183097,1.0,venture,8.0
c:183098,,,
c:183099,1.0,angel,0.0
c:1831,1.0,angel,1.0
c:18310,,,
c:183100,,,
c:183101,,,
c:183102,,,
c:183103,,,
c:183104,,,
c:183105,,,
c:183106,,,
c:183107,,,
c:183108,,,
c:183109,,,
c:18311,3.0,,
c:183110,,,
c:183112,,,
c:183113,,,
c:183114,,,
c:183115,,,
c:183116,,,
c:183117,1.0,angel,1.0
c:183118,1.0,angel,1.0
c:183119,,,
c:18312,,,
c:183120,,,
c:183121,,,
c:183123,1.0,angel,0.0
c:183124,,,
c:183129,,,
c:18313,,,
c:183130,,,
c:183131,,,
c:183132,,,
c:183133,,,
c:183134,,,
c:183135,,,
c:183136,,,
c:183139,,,
c:18314,1.0,series-a,1.0
c:183140,,,
c:183141,,,
c:183142,,,
c:183143,,,
c:183144,,,
c:183145,,,
c:183146,1.0,angel,1.0
c:183147,,,
c:183148,,,
c:183149,,,
c:18315,3.0,series-b,6.0
c:183151,,,
c:183152,,,
c:183153,,,
c:183154,,,
c:183155,,,
c:183156,,,
c:183157,,,
c:183158,,,
c:183159,,,
c:18316,3.0,series-c+,9.0
c:183160,1.0,angel,0.0
c:183161,,,
c:183162,,,
c:183164,,,
c:183165,,,
c:183166,,,
c:183167,,,
c:183168,,,
c:183169,,,
c:18317,1.0,series-c+,3.0
c:183170,,,
c:183171,,,
c:183172,,,
c:183173,,,
c:183174,,,
c:183175,,,
c:183176,,,
c:183178,,,
c:183179,,,
c:183180,,,
c:183181,,,
c:183182,,,
c:183183,,,
c:183184,,,
c:183185,,,
c:183186,,,
c:183187,,,
c:183188,,,
c:183189,,,
c:18319,,,
c:183190,,,
c:183191,2.0,series-a,9.0
c:183192,2.0,angel,2.0
c:183194,1.0,venture,0.0
c:183195,,,
c:183196,,,
c:183197,,,
c:183198,,,
c:183199,,,
c:1832,3.0,series-a,5.0
c:18320,,,
c:183200,,,
c:183201,,,
c:183202,,,
c:183203,,,
c:183204,1.0,,
c:183206,,,
c:183207,,,
c:183209,,,
c:18321,,,
c:183210,,,
c:183211,1.0,other,0.0
c:183215,,,
c:183216,1.0,,
c:183217,1.0,angel,2.0
c:183218,3.0,angel,2.0
c:183219,,,
c:183220,,,
c:183221,,,
c:183223,,,
c:183224,,,
c:183225,2.0,venture,0.0
c:183226,,,
c:183227,,,
c:183228,,,
c:183229,,,
c:18323,4.0,other,13.0
c:183230,,,
c:183231,,,
c:183233,,,
c:183234,,,
c:183235,,,
c:183236,,,
c:183237,,,
c:183238,,,
c:183239,,,
c:18324,1.0,venture,0.0
c:183243,,,
c:183244,,,
c:183245,,,
c:183247,,,
c:183248,,,
c:183249,,,
c:18325,,,
c:183250,,,
c:183252,,,
c:183254,,,
c:183255,,,
c:183256,,,
c:183257,,,
c:183258,,,
c:183259,,,
c:18326,1.0,series-a,0.0
c:183261,1.0,angel,0.0
c:183262,1.0,venture,0.0
c:183263,,,
c:183264,1.0,series-a,2.0
c:183266,1.0,venture,1.0
c:183267,,,
c:183268,,,
c:183269,,,
c:18327,,,
c:183270,,,
c:183271,,,
c:183272,,,
c:183273,,,
c:183275,,,
c:183276,,,
c:183277,,,
c:183279,1.0,series-c+,8.0
c:18328,,,
c:183280,4.0,angel,2.0
c:183281,,,
c:183282,1.0,angel,0.0
c:183283,,,
c:183284,,,
c:183286,,,
c:183287,,,
c:183288,,,
c:18329,1.0,series-b,0.0
c:183290,,,
c:183291,,,
c:183292,,,
c:183293,2.0,series-b,5.0
c:183294,,,
c:183295,,,
c:183296,,,
c:183297,,,
c:183298,,,
c:1833,1.0,series-a,3.0
c:18330,,,
c:183300,,,
c:183301,,,
c:183302,,,
c:183303,,,
c:183306,,,
c:183308,,,
c:183309,,,
c:18331,,,
c:183310,1.0,angel,5.0
c:183311,,,
c:183312,,,
c:183313,,,
c:183314,,,
c:183315,,,
c:183316,,,
c:183317,,,
c:183318,,,
c:183319,,,
c:18332,,,
c:183320,,,
c:183321,1.0,series-b,0.0
c:183322,,,
c:183323,,,
c:183324,,,
c:183327,1.0,series-a,1.0
c:183328,1.0,angel,1.0
c:183329,,,
c:18333,,,
c:183331,,,
c:183333,,,
c:183334,,,
c:183335,,,
c:183336,,,
c:183338,,,
c:183339,,,
c:18334,,,
c:183341,,,
c:183342,,,
c:183346,2.0,venture,2.0
c:183347,,,
c:183348,1.0,venture,1.0
c:183349,,,
c:18335,3.0,venture,3.0
c:183350,,,
c:183351,2.0,venture,4.0
c:183352,,,
c:183353,,,
c:183355,,,
c:183357,,,
c:183358,,,
c:183359,,,
c:18336,,,
c:183360,,,
c:183361,,,
c:183362,,,
c:183364,,,
c:183365,,,
c:183366,,,
c:183367,,,
c:183368,,,
c:183369,2.0,series-b,1.0
c:183370,1.0,angel,0.0
c:183371,,,
c:183372,2.0,venture,1.0
c:183373,,,
c:183374,,,
c:183375,,,
c:183376,,,
c:183378,1.0,,
c:183379,1.0,,
c:18338,,,
c:183380,,,
c:183381,,,
c:183383,,,
c:183385,,,
c:183386,1.0,,
c:183387,,,
c:183389,,,
c:18339,1.0,series-b,6.0
c:183390,,,
c:183391,,,
c:183395,,,
c:183396,,,
c:183397,,,
c:183398,,,
c:183399,,,
c:1834,1.0,series-a,3.0
c:18340,,,
c:183400,,,
c:183401,,,
c:183402,,,
c:183403,,,
c:183404,,,
c:183405,,,
c:183406,1.0,series-a,2.0
c:183407,,,
c:183408,,,
c:183409,2.0,series-a,1.0
c:18341,,,
c:183410,,,
c:183411,,,
c:183412,4.0,series-c+,4.0
c:183413,,,
c:183414,,,
c:183415,,,
c:183416,,,
c:183417,,,
c:183418,,,
c:183419,,,
c:183420,,,
c:183421,,,
c:183422,,,
c:183423,1.0,angel,1.0
c:183424,,,
c:183425,,,
c:183426,,,
c:183427,,,
c:183428,,,
c:183429,1.0,series-a,1.0
c:18343,,,
c:183430,2.0,series-a,3.0
c:183431,,,
c:183432,,,
c:183433,,,
c:183434,1.0,angel,0.0
c:183435,,,
c:183436,,,
c:183437,,,
c:183438,,,
c:183439,,,
c:18344,,,
c:183440,,,
c:183441,,,
c:183442,,,
c:183443,,,
c:183444,,,
c:183445,,,
c:183446,,,
c:183447,1.0,private-equity,2.0
c:183448,,,
c:183449,,,
c:18345,3.0,private-equity,5.0
c:183450,,,
c:183451,,,
c:183452,,,
c:183453,,,
c:183454,,,
c:183455,,,
c:183456,,,
c:183457,,,
c:183458,,,
c:183459,,,
c:18346,2.0,series-c+,3.0
c:183460,2.0,venture,0.0
c:183461,1.0,angel,11.0
c:183462,,,
c:183463,,,
c:183465,,,
c:183466,,,
c:183467,,,
c:183468,,,
c:183469,,,
c:183470,,,
c:183471,,,
c:183472,,,
c:183473,,,
c:183474,,,
c:183475,,,
c:183476,,,
c:183477,,,
c:183478,,,
c:18348,,,
c:183480,,,
c:183481,,,
c:183483,,,
c:183484,,,
c:183485,,,
c:183486,,,
c:183489,,,
c:18349,,,
c:183490,,,
c:183493,,,
c:183494,,,
c:183495,,,
c:183496,,,
c:183497,,,
c:183498,,,
c:183499,1.0,angel,1.0
c:1835,1.0,series-a,2.0
c:183500,1.0,series-a,1.0
c:183501,1.0,venture,2.0
c:183502,1.0,angel,1.0
c:183504,1.0,angel,2.0
c:183506,1.0,venture,3.0
c:183507,,,
c:183508,,,
c:18351,1.0,venture,1.0
c:183510,,,
c:183512,,,
c:183513,,,
c:183514,,,
c:183515,,,
c:183516,,,
c:183517,1.0,angel,1.0
c:183518,1.0,series-b,2.0
c:183519,,,
c:18352,,,
c:183521,,,
c:183522,2.0,angel,0.0
c:183524,,,
c:183525,,,
c:183526,,,
c:183527,,,
c:183528,,,
c:183529,,,
c:183530,,,
c:183532,,,
c:183533,,,
c:183534,,,
c:183535,,,
c:183536,,,
c:183537,,,
c:183538,,,
c:18354,,,
c:183540,1.0,venture,3.0
c:183541,1.0,,
c:183542,,,
c:183543,,,
c:183545,,,
c:183546,,,
c:183547,,,
c:183548,,,
c:183549,,,
c:18355,,,
c:183550,,,
c:183551,,,
c:183552,,,
c:183553,,,
c:183554,,,
c:183555,,,
c:183557,,,
c:183558,,,
c:183559,,,
c:18356,2.0,series-a,4.0
c:183560,,,
c:183561,,,
c:183563,,,
c:183564,,,
c:183565,,,
c:183566,,,
c:183567,,,
c:183568,,,
c:183569,,,
c:18357,,,
c:183570,2.0,angel,3.0
c:183571,,,
c:183572,5.0,venture,5.0
c:183573,1.0,venture,1.0
c:183574,1.0,angel,1.0
c:183575,1.0,angel,1.0
c:183576,,,
c:183577,,,
c:183578,,,
c:183579,,,
c:183580,,,
c:183582,,,
c:183583,,,
c:183584,,,
c:183585,,,
c:183586,,,
c:183587,,,
c:183588,,,
c:183589,,,
c:18359,,,
c:183590,,,
c:183591,,,
c:183592,,,
c:183593,,,
c:183594,,,
c:183595,,,
c:183596,,,
c:183597,,,
c:183598,,,
c:183599,,,
c:1836,1.0,series-a,4.0
c:18360,,,
c:183601,,,
c:183602,,,
c:183603,2.0,angel,1.0
c:183605,,,
c:183606,,,
c:183607,,,
c:183608,,,
c:183609,1.0,venture,0.0
c:183610,1.0,series-a,4.0
c:183611,,,
c:183613,,,
c:183614,,,
c:183615,,,
c:183616,,,
c:183617,,,
c:183618,1.0,venture,1.0
c:183619,1.0,series-a,3.0
c:18362,,,
c:183620,,,
c:183621,1.0,other,1.0
c:183622,1.0,,
c:183623,2.0,series-a,6.0
c:183624,,,
c:183625,,,
c:183626,,,
c:183627,,,
c:183628,,,
c:183629,,,
c:18363,,,
c:183630,,,
c:183632,,,
c:183633,,,
c:183636,,,
c:183637,,,
c:183638,,,
c:183639,,,
c:18364,,,
c:183640,,,
c:183643,,,
c:183646,,,
c:183647,,,
c:183648,,,
c:183649,1.0,venture,2.0
c:18365,,,
c:183651,,,
c:183652,,,
c:183653,,,
c:183654,,,
c:183655,,,
c:183657,,,
c:183658,,,
c:183659,,,
c:18366,,,
c:183660,,,
c:183662,,,
c:183663,,,
c:183664,,,
c:183665,,,
c:183666,,,
c:183667,2.0,venture,1.0
c:183668,5.0,series-b,0.0
c:183669,,,
c:18367,,,
c:183674,,,
c:183675,,,
c:183676,,,
c:183677,1.0,angel,1.0
c:183678,,,
c:183679,,,
c:18368,1.0,venture,1.0
c:183681,,,
c:183682,,,
c:183683,,,
c:183684,,,
c:183685,,,
c:183686,,,
c:183687,,,
c:183688,,,
c:183689,,,
c:18369,,,
c:183690,,,
c:183691,,,
c:183692,,,
c:183693,,,
c:183694,,,
c:183695,,,
c:183696,,,
c:183697,,,
c:183699,,,
c:1837,1.0,series-a,2.0
c:18370,,,
c:183700,,,
c:183701,,,
c:183702,,,
c:183703,,,
c:183704,,,
c:183705,,,
c:183706,,,
c:183707,,,
c:183708,,,
c:183709,,,
c:18371,,,
c:183710,,,
c:183711,,,
c:183712,,,
c:183713,,,
c:183714,2.0,series-a,5.0
c:183715,,,
c:183716,2.0,other,0.0
c:183717,,,
c:183718,1.0,,
c:183719,,,
c:183720,,,
c:183721,,,
c:183722,,,
c:183723,,,
c:183724,,,
c:183725,1.0,angel,2.0
c:183726,,,
c:183727,,,
c:183728,,,
c:183729,,,
c:18373,,,
c:183730,,,
c:183731,,,
c:183732,,,
c:183733,,,
c:183734,,,
c:183735,3.0,series-a,5.0
c:183736,,,
c:183737,1.0,angel,3.0
c:183738,,,
c:183739,,,
c:183740,1.0,angel,1.0
c:183741,,,
c:183742,,,
c:183743,,,
c:183744,,,
c:183745,,,
c:183746,1.0,angel,2.0
c:183747,,,
c:183748,,,
c:183749,,,
c:183750,,,
c:183751,,,
c:183752,,,
c:183753,1.0,venture,2.0
c:183755,1.0,venture,1.0
c:183756,1.0,angel,0.0
c:183757,2.0,venture,2.0
c:183758,,,
c:18376,,,
c:183761,1.0,series-c+,0.0
c:183762,,,
c:183763,,,
c:183764,,,
c:183765,1.0,angel,0.0
c:183766,,,
c:183767,2.0,series-a,0.0
c:183769,,,
c:18377,,,
c:183770,,,
c:183772,,,
c:183773,,,
c:183774,,,
c:183775,,,
c:183776,,,
c:183777,,,
c:183778,,,
c:183779,,,
c:18378,,,
c:183780,,,
c:183781,,,
c:183782,,,
c:183783,,,
c:183784,,,
c:183785,2.0,venture,3.0
c:183786,,,
c:183787,,,
c:183788,,,
c:183789,,,
c:18379,,,
c:183790,1.0,series-a,1.0
c:183791,,,
c:183792,,,
c:183793,,,
c:183794,1.0,angel,5.0
c:183796,,,
c:183797,,,
c:183798,,,
c:183799,,,
c:1838,2.0,series-b,6.0
c:18380,,,
c:183800,,,
c:183801,,,
c:183802,,,
c:183803,,,
c:183804,,,
c:183805,,,
c:183806,,,
c:183807,,,
c:183808,,,
c:183809,,,
c:18381,,,
c:183810,,,
c:183811,,,
c:183814,,,
c:183816,,,
c:183817,,,
c:183818,,,
c:183819,,,
c:18382,,,
c:183820,,,
c:183821,,,
c:183822,,,
c:183823,,,
c:183824,,,
c:183825,,,
c:183826,1.0,angel,0.0
c:183827,,,
c:183828,,,
c:183829,,,
c:18383,,,
c:183830,,,
c:183831,,,
c:183832,,,
c:183833,,,
c:183834,3.0,angel,5.0
c:183835,,,
c:183836,,,
c:183837,1.0,series-a,9.0
c:183838,,,
c:183839,,,
c:183840,,,
c:183841,,,
c:183842,,,
c:183843,,,
c:183844,,,
c:183845,,,
c:183846,,,
c:183847,,,
c:183849,,,
c:18385,,,
c:183850,,,
c:183851,,,
c:183852,,,
c:183853,,,
c:183854,,,
c:183855,,,
c:183857,,,
c:183858,,,
c:183859,,,
c:183860,,,
c:183861,,,
c:183863,,,
c:183864,,,
c:183867,,,
c:183868,,,
c:183869,,,
c:183870,,,
c:183871,,,
c:183872,2.0,other,2.0
c:183873,,,
c:183874,,,
c:183875,,,
c:183876,,,
c:183877,,,
c:183878,,,
c:183879,,,
c:183880,,,
c:183881,,,
c:183882,,,
c:183883,,,
c:183884,,,
c:183885,,,
c:183886,,,
c:183887,,,
c:183888,,,
c:183889,,,
c:18389,1.0,series-a,0.0
c:183890,,,
c:183891,,,
c:183892,,,
c:183893,,,
c:183894,,,
c:183895,,,
c:183896,,,
c:183897,,,
c:183898,,,
c:183899,,,
c:1839,1.0,series-b,1.0
c:183900,,,
c:183901,,,
c:183902,,,
c:183903,,,
c:183904,,,
c:183905,,,
c:183906,,,
c:183907,1.0,angel,0.0
c:183908,,,
c:183909,,,
c:18391,,,
c:183910,,,
c:183911,,,
c:183912,,,
c:183913,,,
c:183914,,,
c:183915,1.0,angel,2.0
c:183916,,,
c:183917,,,
c:183918,,,
c:183919,,,
c:18392,,,
c:183920,,,
c:183921,,,
c:183922,,,
c:183923,,,
c:183924,,,
